Soil Type,Rainfall (mm),Temperature (°C),Humidity (%),pH Level,Nitrogen (N),Phosphorus (P),Potassium (K),Irrigation Type,Farm Size (hectares),Season,Altitude (m),Region,Sunlight Hours,Water Availability (liters),Recommended Crop
Sandy,1499.2378435018666,28.61981439473752,32.55492072024687,7.364096158677489,26.679454943383085,81.14659391516817,37.34445911454355,Flood,17.66483589227349,Winter,642.3067138792964,North,8.94640769792147,4884.875159843128,Cotton
Sandy,262.6756505187228,16.039363234672997,69.35974018993943,6.386003382349653,50.59258001463939,5.535981693840952,38.35345124339769,Sprinkler,19.23763100551471,Winter,555.6190757223187,East,9.595053811263467,3908.969278279916,Maize
Clay,1470.3264394877124,21.85413229792956,51.862039421355945,5.465534296175651,77.7727910067793,53.81210100398132,83.66202103676581,Flood,17.913526566731694,Winter,1157.2881971586687,West,6.574012262569276,2398.6135218489508,Cotton
Sandy,728.9803489397318,11.18378598672698,66.7432414122207,5.555578671810084,85.8322938878858,7.055006370989458,65.07883208469019,Drip,14.523971469013603,Winter,190.5795193087363,West,8.297498443978643,1371.380346122482,Potato
Sandy,1331.979485438437,24.2663811246048,73.16878732644565,8.32245587185966,84.48640854105085,93.40329911306394,61.416885031889265,Flood,11.907358305313526,Summer,559.2646784758076,South,11.66534204684272,3067.202378762496,Maize
Clay,1217.1011292757555,26.290737518729895,31.88099000038462,8.078605238491168,35.967556122306775,76.63512805573902,33.41430223838622,Drip,13.940601891586121,Summer,1263.997999297416,North,9.537032305052552,1853.7915253041692,Maize
Loam,937.1211392826681,16.832492083096287,21.340140759778567,8.174646861452576,68.72343434606829,65.79499112045923,81.79041768324394,Flood,18.812629804287436,Summer,146.85576203014938,South,8.06701113085477,3145.718183593431,Rice
Loam,1159.9839720267246,38.92086541496541,74.53718104770508,8.470364715395853,31.283419752422002,82.38963816246643,3.8363861355701134,Flood,5.374975336864719,Rainy,1416.3980861234684,East,9.75400308378956,4341.44941671557,Wheat
Clay,1342.0702296917523,37.28363832811726,62.67881976068311,5.7291038650298125,6.090554323518271,64.75197955701631,87.07971723381132,Flood,10.934849899631395,Winter,1480.1594212944187,West,11.462466537468696,3463.1702084055414,Potato
Clay,725.3824181463428,31.664297063677175,68.97476987354852,,70.15652656029422,96.89443971742911,51.27498997939296,Drip,13.947356370507954,Winter,178.42385204636614,East,7.64394360283554,3535.1536781800087,Soybean
Clay,625.1431100322103,26.001598862960876,78.67084824920498,7.342266604737033,0.9827552569787845,71.39579478647715,39.82502348634128,Flood,13.745316525823355,Summer,472.3451572708186,North,9.030700310824047,3164.121156251246,Soybean
Clay,1067.87140123266,36.099074789430546,76.19676543771504,6.693308889512266,40.91825874584886,92.46586095822468,49.71672807176857,Drip,5.419439711748311,Winter,589.9809657512665,South,11.752143923470532,4709.062530525636,Tomato
Clay,1250.1997245236362,13.919570314703886,87.26441028501773,6.464363366824167,32.937926930207574,51.713189201063805,66.7415530533831,Drip,11.941264784100161,Rainy,1175.7674845464528,North,7.034376859790716,4727.610737682413,Barley
Loam,,33.71529382824655,57.51545551964828,6.252339372674576,69.33775385188524,11.706441298186265,1.276542651789736,Sprinkler,16.02030627719305,Winter,914.093877569264,East,10.31798355358027,3050.892804294209,Potato
Loam,1237.1577435162249,13.744624419005449,54.194694286193375,7.078232211802083,76.62454727603789,52.81777214230171,87.15518564582477,Flood,9.764040110979755,Winter,984.3302657142227,South,9.686886049217893,2223.0379485740177,Barley
Clay,766.2583092568129,33.82631987648216,48.132103992351105,7.014577000240287,30.409463597128383,12.68728280630933,44.673952531139285,Sprinkler,15.969312495625331,Rainy,1148.3892430868336,North,10.078050786843809,2838.348023517776,Rice
Sandy,1263.1844810275281,18.273027047540708,30.75837299909432,5.56510241922484,81.16270144448535,59.249347917640506,34.296651970007815,Sprinkler,7.5177106562138185,Summer,221.0695491836873,East,8.107317784005417,1746.2316487824628,Soybean
Clay,356.27177198179095,36.31271743054567,60.08250630174157,6.651089431314537,29.391676050493377,48.24930605276629,13.82455656340571,Drip,18.805822479693298,Summer,1258.1537125198804,North,7.88327624090259,3545.3772612723574,Potato
Sandy,907.8358273491044,38.32126281476194,39.39087670281852,6.937151216734475,44.63263599865612,62.25753978327817,43.94653743584421,Flood,10.91160458973247,Winter,1073.1487160612087,West,10.105258023530222,3000.369343128933,Maize
Clay,207.48625864755803,14.463879082153468,84.49152585490829,6.9960042855598665,72.7018527014134,1.0046981054831594,49.632277128437885,Drip,12.12098504045598,Rainy,887.1455015347369,South,7.293259710627272,1413.2019112531195,Sugarcane
Clay,621.9615788703513,23.880268151961808,60.82335629939683,5.735375175193232,69.29202292247886,19.484049165536412,40.36466944934778,Drip,1.111550591689474,Summer,1340.1162354354321,South,8.51792846915403,1790.5911244784613,Tomato
Loam,676.3999953328173,39.42962134488055,61.49881263556771,7.597949872883004,98.73684723122,49.13304319121309,67.86600938268971,Flood,3.820248174007588,Summer,1065.4442131315204,South,7.129047876317508,2918.5278247981073,Soybean
Sandy,715.024499092032,24.502223079194398,44.844726261390704,5.088196831873744,22.51610242159319,95.05035615891349,42.0896528759226,Drip,12.842210669185372,Summer,342.46494581498683,West,6.049829046739978,4550.355962875434,Cotton
Sandy,1104.1073686968207,35.90642567543635,23.639254638439525,6.241911494401069,66.23179135395823,38.360904035515844,96.14175778465733,Flood,8.68747224975429,Winter,673.1308025597168,South,11.820344160228416,3265.56288252439,Cotton
Loam,705.1255316514495,27.661945663939594,22.222063576109203,7.730744269874718,60.96819082757774,42.43720260536347,59.92775178235918,Flood,10.409193913934407,Rainy,766.3621570568133,West,8.590217871938513,3726.1400008338833,Sugarcane
Loam,783.3017094092899,21.259897237588056,49.63346009072383,6.973625223693908,91.509845449003,71.46960890066222,80.74779356519089,Drip,1.7279424703071586,Winter,130.0655587880882,South,11.816097686518951,2356.114198975639,Soybean
Loam,508.8073701366257,18.573506665776108,25.91957646680665,5.914068513788011,15.636214164487505,60.3792757286118,10.935590310947884,Drip,16.765637149002494,Summer,1434.224394372081,North,6.8419411186069565,3285.645572176937,Potato
Loam,685.227329118142,16.096692732582618,62.479286887809735,7.432335917700668,75.1798163586933,29.892615009833325,39.72912929459057,Sprinkler,15.797859244776236,Rainy,236.4370281554738,North,9.524200676744917,2789.51929055227,Maize
Sandy,495.4505154420969,32.85394574133092,81.66811039477602,6.985868304546257,56.826861626876834,41.08163955674278,33.68477014471527,Drip,4.114402526576066,Winter,1061.318837478754,North,7.205844196747438,3636.5196504926425,Tomato
Sandy,295.1547008989767,21.596215204690836,81.80403715631056,7.7868526330973555,27.46658697879054,21.769979885723245,56.94823881365918,Flood,12.869422466518898,Summer,784.0350023317762,North,10.74044476177965,1202.3022643160416,Cotton
Clay,984.4831713957913,25.338263866022537,66.13317870925627,7.572588151664382,47.44349141471741,96.60214591302085,86.11135200614257,Sprinkler,16.457146627258297,Summer,87.16676233241276,West,10.702217932565851,2973.2008649558366,Sugarcane
Clay,1068.6766381215211,24.769764400035456,34.78622820310517,7.135377727126821,33.37765970697978,13.063438155735973,7.833821776200667,Flood,12.9966556601042,Winter,1390.8838400033244,East,6.675642894235871,2183.970500575868,Maize
Loam,1005.3374498124989,27.31837087699394,80.40977819512105,6.708621863587849,57.931340278846086,37.18367845664194,7.257479804471078,Sprinkler,6.5527628582689745,Summer,1285.1633727874532,East,11.472386717258335,2304.740245111637,Cotton
Loam,802.5422569407441,35.96731436873657,82.02654047192456,5.466137439836332,88.90006108146659,2.583897222001119,85.03177081575988,Drip,13.29416743432426,Summer,810.1739954605615,North,7.1677778832193475,4843.669726232245,Potato
Loam,693.7215142329987,39.422180307502884,33.76575094670711,5.914665562598843,56.9304984412202,22.17794919335464,21.285008603835742,Drip,4.604004079822639,Rainy,381.9663874021956,East,9.677864049536161,1730.7792508455311,Maize
Clay,1322.3337444433728,22.227526257214507,71.61982600394741,6.4668481552097985,63.17224183265841,78.04711383801549,66.87532544498137,Drip,6.7059724469487065,Summer,226.35319148613664,East,11.913801720526225,2244.9810103143877,Potato
Clay,874.8063206770835,34.82556766318909,40.05636842489861,,51.874784711470944,20.117523228887947,54.28781323608052,Flood,5.181358235589983,Winter,576.9190951765836,South,11.294379208598183,3039.5703029234874,Tomato
Clay,822.9364409186503,32.93583383964153,76.18482186470507,6.797977493253567,5.116550644547591,8.00634025289656,83.28935948872295,Sprinkler,11.360039496609028,Rainy,420.37100751683124,West,11.739383571367014,4452.107792598495,Maize
Clay,233.3346855483664,27.205868543667197,89.80665299325219,6.008645840858353,23.285855687609423,47.44531798445233,12.508890983640352,Flood,2.6104196119281977,Winter,784.7022414591331,North,8.055592627308716,2666.680332825482,Tomato
Clay,643.6221759140033,38.68141430835799,22.101820373057496,,49.20017294320827,0.9969234734518495,12.978296572261128,Sprinkler,18.699552416792603,Summer,1451.293479378972,East,6.63345385331678,3975.461123552684,Sugarcane
Clay,694.2543044216142,16.01423546585208,82.81561060536524,6.736837276652849,31.023528374470477,8.476615442633317,55.681836027830755,Drip,7.003490896425903,Rainy,883.68256518298,East,7.1300812397367,4425.49639285921,Soybean
Clay,718.4696151659706,13.277926309288642,63.584137351906065,5.99969095996785,18.176359776119423,80.76258695629751,94.63786533583709,Flood,4.7699174785631255,Rainy,1340.400031040642,North,9.002969370459683,2240.065423287396,Rice
Loam,954.224079995532,35.61885900866267,88.13678334153748,7.571129052486873,50.41328419184383,77.14733448596064,41.499775837075425,Drip,10.18272136523571,Rainy,993.774314368877,South,10.759378069639933,2571.00073415484,Tomato
Loam,893.683310744942,23.174494499012447,52.550666226849934,,32.28097934478503,91.5138820404896,32.694210025469495,Flood,5.901457459866963,Rainy,739.1074635514407,North,6.900921865103252,2426.2248947534254,Potato
Loam,990.276620631478,35.40906562621181,79.31715513999616,7.046897339570268,25.810764317341473,85.45154359107495,60.66893231978858,Drip,10.930629684461564,Winter,1289.1809659633882,South,9.958389193564543,4331.423234471684,Cotton
Loam,1194.3482400047667,36.79270615586245,24.367584801879406,8.295159831271228,46.39854174403808,68.3175563239818,93.0448600545031,Flood,7.295928420750666,Summer,733.4837597508464,East,7.941465624237071,1177.3874478144046,Tomato
Clay,1256.8814603309215,11.873727808572143,43.4695335054807,5.610432434890249,13.328425808217315,5.233285730066283,83.69278328446237,Flood,3.0753028099962956,Summer,1309.5108472400234,West,8.047212434352922,2233.68435531472,Cotton
Sandy,1133.5599990944427,36.50394288958182,24.6911576425847,,92.77457330754073,78.28486179866574,99.54836107332198,Sprinkler,5.684957219531609,Rainy,472.7863158848597,South,9.971506380947558,3717.6342303805195,Sugarcane
Clay,1442.1808047414152,23.449571661082665,88.27401934353493,5.319976971359983,86.7702097919239,84.55108108405605,2.256858320237709,Drip,9.049576976749742,Summer,236.77895695633276,South,8.80199651719932,3261.7739982613707,Wheat
Sandy,223.70235747927012,25.312974670126966,77.18817350902857,7.189886692914734,70.76205857405353,79.90821457719545,11.285814471276224,Sprinkler,1.0907179163526997,Winter,1290.2059733262606,North,10.872199758155963,2745.1574371747774,Maize
Loam,454.51138138860995,28.797775332796306,79.67831948721793,6.92686088208679,10.621382758845622,50.847903530802604,60.946776336662204,Sprinkler,15.52752927678786,Summer,901.7519874993668,East,6.935511057976962,3159.7929088855376,Cotton
Clay,209.83173747158474,37.791478201902606,85.6575662003726,6.425779334744913,77.5877254469693,23.290183864948165,82.05764393338497,Drip,12.625579009513109,Winter,1339.1839774609923,West,10.739689618602231,1790.338343313273,Cotton
Loam,1041.717128400984,10.573482832892921,25.957244028384974,6.824819575158094,80.7957328109019,84.53299756887267,28.524434230676654,Flood,12.226512341927908,Winter,1409.8494501389557,North,6.385411488344525,2722.8664864320417,Maize
Clay,1367.439713634983,24.305304049534513,46.99183147593334,8.138011304641536,76.77646177143377,72.71628097401384,23.921108803421877,Sprinkler,11.147973671713936,Summer,127.7611660386013,North,7.16432328147363,3006.811936705396,Wheat
Loam,516.526985549189,30.63166127291682,24.972442233080148,5.687030058088735,11.396588711924116,98.07611743888516,78.69757993812009,Drip,12.011106860338836,Winter,776.405487695359,West,9.936898287018993,4604.756487818407,Potato
Sandy,1405.1449082351987,31.681208730946853,34.755517108502005,5.078975790968715,64.39079570677647,15.569259775593292,5.638185385323158,Flood,18.7257130777908,Winter,593.6985961580674,East,11.129553939066428,2043.3406512159054,Soybean
Sandy,278.3476073764291,30.77597294611324,36.055604392637065,8.015827096446854,83.43247957493986,22.566458305205504,36.93826475825851,Sprinkler,0.6670996108094435,Winter,957.4946757516699,West,7.516077766436094,4471.3140086597305,Cotton
Sandy,1414.7668348471686,14.033053882243657,52.83750477333051,7.019909788357673,57.73534012196677,21.17981498815027,50.58092225923298,Sprinkler,1.4320943383261107,Winter,1200.7072359433691,North,7.963149634973478,3576.9656033039278,Wheat
Clay,657.1094934115247,18.981867651150438,38.79935172175498,8.117304594116447,64.6407375228089,79.25397676213368,56.03486743503234,Sprinkler,4.234121493650646,Rainy,456.855813162835,North,9.22272448972044,1081.3633242704038,Wheat
Sandy,331.8470769839815,20.761465762510404,27.068467477243274,7.089308281946105,45.83634794263062,18.690729645011817,72.86151567927769,Flood,3.762376909866427,Summer,857.3576573410988,South,7.269436838935814,3898.5253475975746,Sugarcane
Clay,831.6332869422233,34.13311623038515,31.72437623658754,7.835563814858959,52.87073198840526,6.665982982330609,35.48457234306582,Sprinkler,4.033291959649063,Rainy,1077.6564408621043,West,10.866937569525033,1142.2075101962205,Cotton
Sandy,,18.36279617243659,30.309289448646364,6.503856771743018,3.4376858351725215,99.85608065856286,61.26843446746072,Flood,13.60290577404868,Winter,244.92507011181434,West,10.641819870034565,4989.5245072552525,Tomato
Sandy,570.3347725504997,16.321148916016096,88.11537585386088,7.624509759508941,63.89630219732846,2.4817211445149145,58.53754227909563,Sprinkler,9.459924370478223,Summer,1230.397013629337,West,6.8717502717946894,4490.546750764792,Potato
Clay,599.4769544041726,38.72344057114289,73.15047548429315,8.195645134114496,8.14472128911592,83.52440601588657,54.76161006537471,Drip,19.839688127526514,Winter,928.8589197868109,North,8.782978390899792,2189.3749901601827,Wheat
Clay,1243.9336671824624,10.265898553404067,87.74330256886934,7.002430373027722,43.50145943402234,36.53668415506528,64.04832931422122,Sprinkler,4.9242753386574245,Summer,1426.8292838147952,East,10.648966599927729,2029.6449207868218,Sugarcane
Sandy,900.9096596778309,39.93462567045935,50.7818340555536,5.632748026968328,29.265509766740784,84.16154597578152,25.94491710680763,Drip,6.561186970036146,Rainy,542.3169327395053,North,8.023977186620488,2525.7643284224355,Sugarcane
Clay,604.7000089028047,30.304638965721868,39.48579371638596,,54.54279502117131,55.4620491211145,8.464875358462898,Drip,19.692693977632157,Summer,206.81161638893803,South,9.79864093630639,2424.667861257772,Maize
Sandy,993.4339183041939,34.854078983473514,75.88052380464308,5.6952560191409205,13.341633552320708,90.16312294863602,11.927167203974342,Drip,16.719283745643814,Winter,784.4267415035417,North,6.301278728745436,2489.3512735415243,Cotton
Clay,1130.9958764901517,18.838581890385797,42.837774262880274,5.8639995965850655,69.16434019733182,92.61929864146266,22.458238265390108,Flood,9.661084803231388,Summer,174.42561897868632,North,9.652132563175908,2273.1061844779215,Wheat
Loam,554.4112009535938,10.4294583300118,40.956836159374376,6.072454072728627,79.50115369284704,0.9098181280775997,50.01979355227852,Drip,11.3146392681468,Summer,1455.8134588198097,North,6.915917880003642,3484.533627393326,Potato
Loam,737.613831982957,32.1360855568459,36.275419454548185,6.94296825363616,16.33544497431565,7.541217599278827,84.04427505460201,Sprinkler,16.94196945273039,Rainy,106.09318947292772,South,10.983499950686708,1657.054654882496,Tomato
Loam,358.4519213380318,35.02433791002027,29.077528475696475,7.057970703123415,10.431308735188216,25.035872957085548,70.12933420883842,Flood,9.879114797903396,Winter,1142.5806566055967,West,8.13269678148287,4383.925169784053,Rice
Loam,435.4941543950844,32.21428395860558,37.952414271173616,6.492749115346514,14.551548278735915,66.93154163635016,78.90406042020471,Drip,4.517462609850644,Summer,811.3984773062539,East,7.689323176369174,4249.609936125262,Rice
Loam,1085.4532101544778,14.285508619025158,44.87238239317214,7.153972729372924,87.71275618985017,88.8272196511506,35.09756239260914,Flood,16.654668501810516,Rainy,584.4999461225186,East,11.04533386026891,2905.9328314210816,Tomato
Sandy,435.869852004315,32.60283766770907,67.17959457020113,5.285512239639781,52.81892617563562,45.994195129396275,40.465374164855014,Flood,10.986563579875046,Summer,145.47113853754925,South,6.300864138430861,4410.919861114191,Wheat
Loam,882.7123987671782,33.06768346322923,24.37953895536161,5.30725882970356,46.72609960075026,60.697311627426544,39.368188599061284,Flood,3.484330644694515,Winter,952.1420400517312,West,8.379652796006068,1988.580280121173,Cotton
Loam,1121.7601402391624,29.756215470101647,34.73548577657401,5.601403111251805,10.671181910235427,18.849985279556115,19.187318440450152,Sprinkler,10.358923708095753,Summer,898.5694776168851,West,8.220021243450187,1070.2618228158678,Potato
Loam,338.940000023167,32.98347798386759,76.63165482041734,6.813271243141207,64.95560067569618,80.49668338816853,6.121665814357202,Drip,8.557465921638746,Summer,457.2807459480196,South,7.708802245497305,3476.8317001192922,Maize
Loam,937.5058855175746,35.377643190331966,30.284534650863954,5.748981375444098,86.799959189509,96.73281113534698,59.09160928272268,Flood,17.59842937169428,Summer,1369.8214670449527,North,11.470525992008863,2831.6376278588614,Cotton
Clay,533.5316188117729,28.40812342712375,43.985160256576506,5.991495412224021,82.8185869323453,26.85989329145975,98.92166834205861,Flood,2.9580809115337163,Summer,490.95951064711346,West,10.505570361100332,3268.6581851834826,Soybean
Sandy,1451.8049378088538,12.658141419090372,80.52612453006981,6.401094926605479,62.60547089808013,49.48259516005463,16.682970495026282,Flood,17.5665911867365,Winter,702.1018453585539,East,6.383538985151633,4597.3576360736115,Cotton
Loam,828.6093407359022,24.628834290016325,30.844771780040986,7.841531434036329,7.527871665167362,8.61161105063738,4.6684819899273755,Drip,10.488114827800551,Rainy,838.4555610820507,South,10.288124696609724,4879.702294263774,Cotton
Loam,1247.7903147077056,12.329480040148152,25.791578493273292,5.048517475695011,11.239702717601297,55.91366564629684,77.9531681823933,Flood,8.38510638463238,Rainy,195.33622335561483,East,9.163794798772763,3537.812559022412,Wheat
Loam,915.2945048031403,22.226290930972926,53.91765965560076,7.2728258708281786,4.930898710982468,50.27834418466806,25.25860066847242,Flood,3.6583600958573363,Summer,1401.6344928597669,North,11.405207366409474,4056.2223594097536,Maize
Sandy,256.4362927112649,22.21319467376883,41.16936578949755,7.341067858642399,25.74792164924693,14.44364841550776,82.96438053529283,Sprinkler,14.165950271454248,Winter,593.0774210540096,South,7.877673704090151,1335.2337339486571,Wheat
Clay,1023.0967882722291,11.980295324207248,59.43858551386979,7.795295231248228,13.566146716037775,44.2066213118075,70.39366670345154,Drip,18.57273082764579,Winter,167.12986011779824,East,9.444971997657497,1642.8623395660225,Barley
Sandy,1436.8243448686542,20.46461601908438,76.26634233384326,8.264635286711096,26.004804025243388,33.410465208656326,94.56735370508046,Sprinkler,7.819858401036736,Winter,611.5722018292284,East,9.004531648445916,3932.8192198119064,Maize
Clay,982.0953661902305,13.329942963739445,29.60039417069202,5.0704824713225145,38.50580557189617,52.18308753051893,40.8927235756672,Drip,5.210907513081252,Winter,920.293693284242,North,8.937365437365635,2725.4618255520077,Wheat
Loam,1264.9455172548273,34.24705630027667,60.64893591879995,5.538242969296257,94.29827840711357,58.565433542879916,66.19698394506341,Drip,11.319904881483563,Winter,794.7963741409279,South,8.736632397103275,2783.861081617623,Rice
Loam,1349.46840235293,38.43064077893412,55.38561322729048,,61.03760597816921,0.8495578607209509,46.48547808132707,Drip,16.02562599446047,Winter,1057.0858623540473,West,7.233776853193688,2234.4307265417465,Barley
Sandy,496.5037035336122,12.169494257738158,30.08551502092397,6.604814967654554,83.49737856829623,76.10059829495553,63.05886973085435,Sprinkler,0.5734700437353946,Summer,130.45171599847043,West,10.534259534954357,3429.425533910975,Maize
Sandy,475.65829188069466,38.653456218751046,63.67989398702877,6.976067236267122,71.03515007123322,71.30142918617408,44.95989060077373,Sprinkler,12.81186000971087,Rainy,462.5838848944814,East,8.708016196435732,1740.6601816648104,Soybean
Clay,994.2752855062893,25.677297980102352,39.15482925025401,7.320595213031016,11.250313052663174,36.62863862065222,18.863224642407484,Sprinkler,12.132062013623301,Rainy,1237.8843364181482,North,11.751097650015634,3507.6651172555826,Potato
Clay,734.3370107487161,18.986970338616217,54.148402298080875,7.376733115734731,73.59204063739489,5.2935935568818255,50.78974160033809,Sprinkler,6.703967623181121,Summer,165.84584729747326,East,7.564850563156658,1695.1954285409588,Soybean
Sandy,,12.305862258284906,25.75906269939433,8.26109141160778,27.509888155912442,75.49325397850504,52.85842014374423,Flood,9.302748570296922,Rainy,1290.4546343091386,North,10.096463037762247,1255.3041388388544,Rice
Clay,1370.0300604174145,25.018728042112535,52.170884004953614,8.489322960940843,63.91078469947063,95.51751604781325,81.0603848260161,Flood,5.315782871155508,Winter,183.24933351180405,West,11.64430247783465,2321.430754796244,Rice
Sandy,659.4477930935336,33.83546633472246,41.45244276299742,7.520551113258291,34.09619736429885,24.015159602201418,73.55207057935812,Flood,15.902771890060935,Winter,1259.9586115929596,East,9.980749938096555,1924.5613680393908,Tomato
Clay,507.9317266668267,31.212594318000946,77.5666847829748,6.005274232218028,99.76722632646592,32.35246137370379,66.3791623941444,Drip,12.8734312006391,Rainy,573.1431815641537,East,11.227637445704367,4555.96655422533,Tomato
Sandy,1214.6831698170204,11.506780343919212,23.988510889815778,8.079133408030202,26.355147949677782,18.381288948181496,11.338709555257253,Flood,10.887876629760212,Winter,937.7031417229629,North,10.964885758542037,1219.8138154745063,Soybean
Sandy,557.2478462125769,12.187055061037105,49.3025092442831,5.172273200892666,27.913047077426967,57.693612334483966,72.0616290663715,Drip,8.154260869147631,Winter,271.68631768959733,South,8.160706292934023,1706.4547702964915,Cotton
Sandy,1269.3986140677819,22.086198478979114,52.09019968920066,5.808782985060737,93.06722555623983,15.484139464745494,50.03051563545148,Sprinkler,6.181995527404276,Rainy,145.94464650151224,North,9.60074363963698,3194.8784223321977,Wheat
Clay,750.8597297433917,18.858714821438298,70.7504253409383,8.140850011123002,2.464440463632267,35.619394346137945,89.40995361061593,Drip,16.54336147784691,Summer,363.11039582919585,South,6.937568038868133,2924.2687633898945,Potato
Clay,1067.8148690789117,16.971529691681436,60.20013025631477,5.8966703005377425,69.66889878731969,69.70130139342629,91.98709341305428,Drip,9.302449573454595,Rainy,235.38803596760854,West,9.213155296173596,1183.408073498806,Barley
Clay,324.19590798506863,18.43013496726141,66.70486360359267,5.77227870867612,72.53263907358782,56.01159830093484,5.515659060178546,Flood,10.278224686912619,Rainy,502.9885516354661,East,7.382531830886023,1029.0097120605778,Potato
Sandy,1011.017122079545,34.10448229890654,74.39344999562293,5.483438525990866,83.63785774103994,38.64625643279352,82.06415603544788,Sprinkler,10.656160245544461,Rainy,795.8557074409792,East,10.462420889714673,4952.2717678446,Rice
Clay,787.2979823583978,37.876841608955615,80.35420815607321,8.006891151764208,97.44393106384753,42.02496018075419,3.769739042267062,Sprinkler,9.24315524091574,Rainy,903.7012221692638,North,9.168350531352747,3635.3388014353527,Tomato
Clay,962.5910021281163,22.15308083582699,41.971284770572936,6.750203907168803,97.56019191566524,56.21108826232295,36.716962569502265,Flood,5.493724311649263,Summer,1195.3087557006272,North,8.467364175789964,2461.6245236062273,Cotton
Sandy,418.41847006832245,37.18333006397491,57.661589375473206,7.362126210689542,6.527675756646389,0.5864727887161303,54.22999756210791,Sprinkler,2.846638584739514,Summer,1001.54784521012,West,7.612782577001865,2881.728990652965,Sugarcane
Loam,1157.9358684274366,19.64487103743646,78.807565490744,5.836732344262604,82.18393227529025,7.8509868453609855,14.810079862712744,Sprinkler,2.4214767097709435,Winter,932.6995714378518,West,11.99219089104772,2066.200481817148,Maize
Sandy,1321.6362008061972,24.293109590313748,89.26157916755395,7.653141473539257,64.63099336573814,88.12580677630116,74.63138125690769,Sprinkler,15.270519205143428,Winter,647.0839398543732,South,6.430263125309596,2379.4951347728393,Sugarcane
Clay,481.76174011800833,16.78086993447999,82.26635177306342,7.660019407367345,64.73421343730912,7.787898909129076,0.8354704172138572,Flood,4.858792534879472,Rainy,737.0222306922011,West,6.26136408343452,3596.177869072856,Sugarcane
Sandy,324.4289221762102,29.214281265275318,46.00270838370638,6.094093087179051,12.83499266146948,70.68035962105051,16.859904843403683,Sprinkler,1.5856198916025237,Winter,651.0552026157626,West,7.303544402963187,4531.247195469483,Tomato
Loam,,39.36943345524426,33.66165620530553,6.43738921553599,65.01871664456533,92.00381641090526,58.07968298534757,Drip,16.051589430569777,Summer,1271.1407435890055,West,11.826434751766918,1736.5200923247394,Sugarcane
Sandy,1034.5629505762458,28.10479288130136,54.25747761846121,5.733915971005703,98.24825806012478,27.06836043017311,71.43875620372924,Drip,3.504202230782636,Winter,383.5006561951798,West,11.875429009919907,4361.446021541275,Barley
Clay,989.222246915415,20.734422523406465,71.91490162852295,8.417963581630165,91.1818569539447,37.04914370595142,91.66431026939162,Sprinkler,12.690348788800403,Winter,58.29535073584871,South,9.929566408632816,1486.2265180730762,Rice
Loam,910.706636528291,29.434523379715852,54.47983495273083,7.25960901970444,43.91306608048505,56.892140584471626,70.54966519346239,Flood,7.1035437932333325,Winter,994.413850978047,West,11.280640003238428,1859.9688943535648,Sugarcane
Clay,501.53122495076803,13.687620353961627,53.82266043195679,8.270903582504305,3.994797328609434,88.17089696385847,67.1779270254866,Flood,2.966365005480535,Rainy,343.57016627630554,South,7.283770385044773,1148.701152198584,Cotton
Loam,708.177794677169,36.65977240796196,78.67612947572604,6.0618494027019665,36.229349000020484,94.19055872604201,39.43411463506643,Flood,8.582379095460018,Winter,1340.6669476492234,North,11.832252565059742,1563.247448371998,Maize
Loam,972.819235742025,25.092518523395093,45.298264534703044,7.736618195489115,82.63903116005552,73.9563248111268,0.12844255268014138,Sprinkler,0.7887727920861902,Summer,1295.6171780746513,East,6.856709100837388,4669.212581856202,Wheat
Sandy,845.7969165169202,23.480492261189262,80.1856272368152,7.680505253596597,70.1499101465166,8.661976085469403,12.015925873562194,Sprinkler,16.900377158994928,Summer,161.25468929589854,North,6.606751129089949,2837.7549864735142,Tomato
Sandy,1484.1211762793534,27.575943653605577,48.47633606662065,7.420794781532895,45.93436555939564,66.91541555348508,53.455454475603915,Drip,10.513210246166215,Summer,204.26318785041215,West,6.673269235483637,1310.6634471134141,Tomato
Clay,,28.743515883682072,42.976317397483754,8.3797364134338,5.510153515883109,41.03037218726621,67.51298858444197,Flood,3.2136202127052553,Summer,767.9988087576661,East,9.43876753963539,4838.907352155846,Soybean
Sandy,1103.687920261872,12.153274186795391,51.77929378397893,6.3774436763721045,42.68947278233026,47.07009994910616,41.74482838964625,Drip,5.121116208585201,Winter,933.3728610155642,West,10.685846404308315,4515.9692310346,Cotton
Sandy,725.6143985355798,30.47851663670207,73.37128710724079,5.4575106325641505,46.90249397178835,4.914839034517704,73.06790115283903,Drip,9.23551624670127,Rainy,448.6170893492491,West,8.200003067247799,4018.730083472565,Rice
Loam,756.6594994032992,17.257950409465888,28.820141950479602,7.350981007354212,92.85555328941359,19.106213934635818,52.186229533217876,Flood,4.182952964903199,Summer,1089.3566892140875,North,11.86737592671676,4733.8911677902315,Barley
Sandy,1132.877095355629,31.418578975197693,33.749345111041215,7.552584301670222,64.10861035821594,79.05136075336478,7.4176195594312215,Sprinkler,5.737683649271174,Summer,912.6282303323637,West,8.606520828709977,1880.5176833430564,Cotton
Loam,1100.1669967216806,34.6760438315259,86.60113779641644,7.0127120071058515,31.16529166546489,45.395883304785976,19.201625096794885,Sprinkler,10.920518502587631,Rainy,520.9949591354043,North,6.902691304639298,4345.477172040346,Potato
